customerNo,uniqueTranId,transactionDate,amount,description
37451038,ZS6327986089,18-09-2025,2821.92,Travel booking
37451717,EZ3896851131,18-09-2025,1306.99,Travel booking
37451427,QN5667806435,18-09-2025,1748.55,Electronics
37452168,ZI9838313216,18-09-2025,1221.71,Travel booking
37451683,CT8722106137,19-09-2025,794.29,Restaurant bill
37452396,TX4606443678,18-09-2025,454.21,Miscellaneous
37451452,PM6453786431,19-09-2025,2523.72,Travel booking
37451849,UA4778729496,18-09-2025,65.02,Fuel recharge
37451876,BK2982369716,19-09-2025,4985.97,Miscellaneous
37451505,OI7926383101,18-09-2025,3775.4,Grocery purchase
37451494,ZL5466488349,19-09-2025,4744.93,Travel booking
37452102,PC1582855441,18-09-2025,2081.83,Fuel recharge
37451776,TD0964832103,19-09-2025,79.5,Travel booking
37452472,BP3304995263,19-09-2025,3972.44,Grocery purchase
37452005,XL9761066875,19-09-2025,598.94,Fuel recharge
37451994,ND2045967172,19-09-2025,3427.25,Travel booking
37451383,QF3312786942,18-09-2025,2109.69,Travel booking
37451507,RE1375799085,18-09-2025,1355.28,Medical expense
37451782,FR7909301337,19-09-2025,214.72,Utility payment
37451602,PK7142215146,19-09-2025,4649.85,Miscellaneous
37451914,CG0169816286,18-09-2025,3767.36,Restaurant bill
37451519,YO6355580413,19-09-2025,1890.24,Fuel recharge
37451772,HN9361405307,18-09-2025,2221.45,Utility payment
37451184,HD3428012046,18-09-2025,4693.01,Miscellaneous
37451688,NW0635421334,18-09-2025,192.46,Utility payment
37451862,IG3750841708,18-09-2025,2258.51,Utility payment
37451848,EX3582439473,18-09-2025,3253.4,Medical expense
37452401,WE6475624582,19-09-2025,1945.75,Online shopping
37451108,HN2474867328,19-09-2025,471.24,Online shopping
37451111,PI9080695253,18-09-2025,2639.35,Utility payment
37451281,XH3133789814,19-09-2025,2141.28,Utility payment
37452207,OU3072804441,19-09-2025,1137.7,Electronics
37451946,RF1202970728,19-09-2025,4085.75,Fuel recharge
37451194,DH6432881213,18-09-2025,492.97,Miscellaneous
37451421,WN8280046748,18-09-2025,2671.45,Grocery purchase
37451720,IL8729631958,18-09-2025,3631.64,Miscellaneous
37451256,OU4224334311,18-09-2025,3706.12,Utility payment
37452098,QU0481042526,18-09-2025,2272.21,Grocery purchase
37451962,HI7194348675,18-09-2025,4711.12,Miscellaneous
37451685,WS2180388225,19-09-2025,2433.85,Online shopping
37451398,JY5747039876,19-09-2025,4290.54,Miscellaneous
37452003,JZ8107741408,19-09-2025,1030.73,Grocery purchase
37452348,MD2336537805,19-09-2025,3273.95,Medical expense
37451616,LN7301164880,18-09-2025,3144.93,Utility payment
37452362,FI8061945675,18-09-2025,1106.56,Subscription
37452321,DH3389407430,19-09-2025,4858.67,Medical expense
37452059,SZ5800614898,18-09-2025,3577.98,Electronics
37451543,QM2869170516,19-09-2025,422.52,Online shopping
37451082,UK8095803359,18-09-2025,3185.26,Miscellaneous
37451662,FV5978845307,18-09-2025,1711.18,Miscellaneous
37451910,XL5710398502,19-09-2025,548.47,Restaurant bill
37452323,EF6192735526,19-09-2025,2514.45,Subscription
37451332,OJ2522230742,18-09-2025,1842.92,Subscription
37451618,NU6008397397,19-09-2025,3880.56,Utility payment
37452314,WK1973864057,18-09-2025,2179.25,Fuel recharge
37451404,OZ5175666192,18-09-2025,195.49,Miscellaneous
37452163,HZ5246370769,18-09-2025,2136.61,Subscription
37452471,GS1549535383,18-09-2025,1380.68,Online shopping
37451939,JA9998839170,19-09-2025,1148.98,Electronics
37451489,AO9260645339,19-09-2025,740.63,Medical expense
37452176,IL5910985419,19-09-2025,2950.36,Medical expense
37452344,TH7397394235,18-09-2025,1768.12,Utility payment
37452207,MU5053167667,19-09-2025,2566.04,Medical expense
37452368,EF4271016270,18-09-2025,3977.75,Medical expense
37452443,PX4712071661,19-09-2025,2946.86,Restaurant bill
37451441,UQ7192491664,19-09-2025,4126.64,Subscription
37451284,VX6902602064,19-09-2025,1154.43,Miscellaneous
37451223,VN1106052756,19-09-2025,4184.51,Medical expense
37451262,RZ7556998424,18-09-2025,741.15,Online shopping
37451338,BG7461641442,18-09-2025,2711.48,Fuel recharge
37451706,GP0397234277,19-09-2025,1640.5,Electronics
37452488,XN3017828783,18-09-2025,1596.6,Restaurant bill
37452153,YP3085102312,19-09-2025,1240.99,Fuel recharge
37451998,RE9773397565,18-09-2025,2477.35,Travel booking
37452221,PE1218375653,19-09-2025,3639.37,Travel booking
37451553,MW9452145432,18-09-2025,1982.13,Grocery purchase
37451300,WP1155843093,18-09-2025,342.77,Electronics
37451235,LV1600818026,19-09-2025,1109.75,Restaurant bill
37451959,ZI4843750127,19-09-2025,2776.95,Miscellaneous
37451430,XB3514093850,18-09-2025,1405.66,Miscellaneous
37451968,DW5206958387,18-09-2025,3165.53,Subscription
37452036,MC4621043709,18-09-2025,3600.7,Electronics
37451856,EC8949183029,19-09-2025,2481.62,Restaurant bill
37451104,XQ0079312534,18-09-2025,579.56,Grocery purchase
37451269,CO6843851804,18-09-2025,1415.37,Grocery purchase
37451849,XK2176947426,19-09-2025,3695.21,Grocery purchase
37452447,KQ7219147241,18-09-2025,1699.83,Medical expense
37452361,MI6865504348,19-09-2025,2287.89,Online shopping
37452390,RO7593047191,19-09-2025,1980.96,Subscription
37452122,UP9775517799,18-09-2025,955.2,Fuel recharge
37451233,OP9308046540,19-09-2025,3497.66,Fuel recharge
37451967,IO0305150612,18-09-2025,682.48,Travel booking
37451259,GV3080408778,18-09-2025,4332.06,Restaurant bill
37452295,PJ3266949342,18-09-2025,1409.6,Travel booking
37451034,LV7039432847,19-09-2025,841.54,Travel booking
37451573,QJ2806732070,18-09-2025,870.93,Grocery purchase
37451047,CV4307142895,19-09-2025,4994.47,Grocery purchase
37451788,WV2201099484,19-09-2025,3857.29,Medical expense
37451538,GS6147218222,19-09-2025,4954.71,Fuel recharge
37452338,ES6950468916,18-09-2025,3320.22,Travel booking
37451259,UN0021610328,18-09-2025,4008.93,Medical expense
37451359,WO2377499286,19-09-2025,3452.26,Utility payment
37452472,DK0872198647,19-09-2025,2291.14,Restaurant bill
37451406,JX1013969115,19-09-2025,4200.2,Utility payment
37451447,MR1510381592,18-09-2025,2495.58,Utility payment
37451825,JI5921294209,19-09-2025,1883.18,Medical expense
37451758,SN3495190781,19-09-2025,1600.16,Fuel recharge
37452087,PB8890724081,18-09-2025,485.96,Subscription
37452317,ZJ5217459278,19-09-2025,3188.14,Fuel recharge
37451830,FH1134062419,18-09-2025,3349.63,Fuel recharge
37451624,WJ6674326813,19-09-2025,4005.69,Fuel recharge
37452358,GY2158914635,19-09-2025,2556.76,Miscellaneous
37452488,IZ2754078715,18-09-2025,4631.06,Restaurant bill
37451815,AQ1188646474,18-09-2025,997.57,Restaurant bill
37452422,LR5258351883,18-09-2025,1404.29,Miscellaneous
37451637,OH7453676419,18-09-2025,4927.14,Utility payment
37451727,TG3395996879,19-09-2025,26.07,Utility payment
37452021,EW6667599521,19-09-2025,3927.77,Medical expense
37452193,BE4724112566,18-09-2025,1970.44,Medical expense
37451188,WM3071086625,19-09-2025,1038.22,Fuel recharge
37451765,FA8375649518,19-09-2025,700.38,Electronics
37451360,NH7362598720,19-09-2025,3312.93,Online shopping
37452200,YK5657451872,18-09-2025,3852.72,Subscription
37451874,PJ6575228997,19-09-2025,4511.06,Electronics
37451673,VX6989663436,18-09-2025,4575.17,Utility payment
37451612,KW8985023853,19-09-2025,4586.5,Electronics
37451095,JG4876573542,18-09-2025,822.33,Grocery purchase
37451899,FJ0596770220,18-09-2025,2256.69,Online shopping
37451849,AC3905428201,19-09-2025,3774.01,Restaurant bill
37452367,MK1219084882,18-09-2025,2351.83,Miscellaneous
37452013,VJ0747951160,19-09-2025,4579.46,Grocery purchase
37452075,XN4946562789,19-09-2025,411.09,Travel booking
37452287,JV4313156112,19-09-2025,2526.92,Fuel recharge
37452149,DS3439003968,19-09-2025,1315.34,Miscellaneous
37452305,AU8272208185,18-09-2025,2783.79,Subscription
37451287,PD5157187315,19-09-2025,1455.11,Medical expense
37451786,PH2428473581,18-09-2025,3192.34,Fuel recharge
37451426,XB3781729919,19-09-2025,279.5,Subscription
37451652,GX6827440203,19-09-2025,163.43,Online shopping
37452088,IM3230323794,19-09-2025,4070.85,Online shopping
37451441,ZB2778062381,19-09-2025,3359.03,Medical expense
37452323,PZ2279035438,19-09-2025,3418.27,Electronics
37451622,BF9932096607,18-09-2025,2302.88,Medical expense
37451862,AQ4903174263,19-09-2025,2306.0,Subscription
37451487,RZ9911514756,19-09-2025,896.01,Restaurant bill
37451097,RZ6249429245,19-09-2025,3031.35,Online shopping
37451971,UO0226843706,19-09-2025,3115.0,Electronics
37451690,GI2855401215,18-09-2025,4851.8,Online shopping
37451260,HK7858263838,18-09-2025,547.65,Fuel recharge
37451566,YJ8068218933,19-09-2025,836.49,Utility payment
37452482,QM1909077013,18-09-2025,1878.16,Medical expense
37451410,IE5086241652,18-09-2025,423.4,Grocery purchase
37452273,JI7737395823,19-09-2025,2848.6,Medical expense
37451146,HT0859573162,18-09-2025,2005.15,Fuel recharge
37452115,XW2541440595,19-09-2025,2121.61,Grocery purchase
37451069,PI2812510146,19-09-2025,1714.44,Online shopping
37451388,TN5986409317,18-09-2025,2890.99,Electronics
37451061,OT2985454868,18-09-2025,607.07,Subscription
37451159,SL1926115562,18-09-2025,2824.37,Miscellaneous
37452037,JE9206751875,19-09-2025,694.02,Fuel recharge
37451375,NM3210957754,19-09-2025,1779.79,Travel booking
37451554,OU3815881466,18-09-2025,2222.39,Medical expense
37451745,JL3633981244,19-09-2025,1507.87,Online shopping
37451240,YT9570941541,19-09-2025,3966.35,Medical expense
37451181,DV2009391191,19-09-2025,1376.81,Utility payment
37451196,HN2563469319,18-09-2025,2266.23,Medical expense
37451984,TT8540066280,18-09-2025,2704.94,Subscription
37451174,PM5183884138,19-09-2025,1895.13,Utility payment
37452436,PR4666107132,19-09-2025,1975.29,Medical expense
37451800,EI6665001764,18-09-2025,2228.32,Grocery purchase
37451326,TJ9176270771,19-09-2025,4876.22,Medical expense
37452090,VG0673090430,18-09-2025,3067.32,Fuel recharge
37451148,PV2541532370,19-09-2025,930.56,Online shopping
37451255,EL0647830849,18-09-2025,4774.22,Travel booking
37452082,ZE5495437643,19-09-2025,4318.8,Electronics
37452448,PP9992993806,19-09-2025,3253.8,Subscription
37452237,EU0527431899,19-09-2025,4206.21,Miscellaneous
37451564,BL6930358512,18-09-2025,1512.31,Subscription
37451603,WH8548949675,19-09-2025,3348.73,Grocery purchase
37452438,RJ6220019954,18-09-2025,4264.72,Grocery purchase
37451294,OY1320071567,18-09-2025,271.81,Miscellaneous
37452386,EE9669608238,18-09-2025,736.0,Utility payment
37451087,XH4847915838,19-09-2025,1637.85,Miscellaneous
37451468,UL5008523190,18-09-2025,2031.53,Grocery purchase
37452248,MU9912654236,19-09-2025,808.76,Utility payment
37451674,VQ6380373498,18-09-2025,128.8,Grocery purchase
37451324,AC3936673735,19-09-2025,1407.22,Fuel recharge
37452432,PX2373702646,18-09-2025,2982.91,Restaurant bill
37452232,DI5556584270,18-09-2025,4965.31,Restaurant bill
37451771,WD6202346007,19-09-2025,918.46,Utility payment
37451828,DT8704507914,18-09-2025,3248.11,Grocery purchase
37451914,IP7350516983,18-09-2025,1009.34,Fuel recharge
37452154,IO1922206074,18-09-2025,4391.87,Fuel recharge
37451197,OD5666435606,19-09-2025,4142.54,Electronics
37451233,IB9493054157,18-09-2025,797.08,Miscellaneous
37452388,GF3971459108,19-09-2025,859.63,Electronics
37451962,JS0734705353,18-09-2025,122.29,Utility payment
37451639,XL5258829150,18-09-2025,1844.41,Travel booking
37451992,WM8359013419,18-09-2025,1634.14,Medical expense
37451328,QX7188263312,19-09-2025,2310.19,Travel booking
37451566,KJ2318145969,19-09-2025,269.06,Restaurant bill
37451400,FT5290369193,18-09-2025,1143.95,Electronics
37451625,IG9140371095,18-09-2025,4910.52,Restaurant bill
37451357,ML0750580197,18-09-2025,2780.12,Restaurant bill
37451688,II1655701607,19-09-2025,3422.65,Grocery purchase
37451787,MT6276485236,19-09-2025,4346.33,Utility payment
37451677,WB9675340266,19-09-2025,962.64,Travel booking
37452465,PA9021983164,19-09-2025,2682.77,Electronics
37451049,QI5628040730,19-09-2025,4697.19,Miscellaneous
37451275,ZQ4674943056,19-09-2025,2608.27,Medical expense
37451446,IE8597120265,18-09-2025,4488.89,Travel booking
37451120,AA3988930666,18-09-2025,3652.51,Grocery purchase
37452433,QD1504171297,19-09-2025,885.4,Restaurant bill
37451511,SI2494714786,18-09-2025,4047.83,Utility payment
37451130,RR4628589324,18-09-2025,4755.11,Grocery purchase
37451858,MQ9921812364,18-09-2025,3639.98,Subscription
37451853,AY5002356901,18-09-2025,3155.42,Subscription
37452448,EF1440876076,18-09-2025,213.18,Subscription
37452015,PP3618734576,19-09-2025,3336.03,Electronics
37451116,LB0431153071,18-09-2025,241.58,Electronics
37451855,CZ0410055737,18-09-2025,2349.36,Travel booking
37452314,BP9253649770,19-09-2025,4878.69,Electronics
37451917,CO1647142425,19-09-2025,3960.32,Subscription
37451186,AO4925728400,19-09-2025,4846.86,Grocery purchase
37452107,KO4916712891,19-09-2025,4044.24,Subscription
37451879,SU6483112801,18-09-2025,718.19,Online shopping
37451751,GX2318685785,19-09-2025,563.98,Travel booking
37452272,IU7980586553,18-09-2025,2815.5,Travel booking
37452303,GR2310705848,19-09-2025,122.32,Travel booking
37452080,MF3051563555,18-09-2025,4178.03,Subscription
37451716,DL0761017024,18-09-2025,2440.15,Grocery purchase
37451885,JM5972333199,19-09-2025,227.29,Travel booking
37451632,FK9408099497,19-09-2025,789.75,Online shopping
37452245,SZ8421196116,18-09-2025,4577.59,Grocery purchase
37451836,OT6128461487,18-09-2025,4008.06,Travel booking
37452300,IC5950660318,18-09-2025,4957.41,Restaurant bill
37452405,BA4874854177,18-09-2025,3694.27,Fuel recharge
37451481,FG9279483885,19-09-2025,1195.63,Grocery purchase
37451399,YP5068819409,19-09-2025,3257.75,Grocery purchase
37451099,OM5534220760,19-09-2025,4855.56,Grocery purchase
37452339,OP7598807526,19-09-2025,1248.88,Grocery purchase
37452004,AJ3599722879,18-09-2025,4147.88,Restaurant bill
37452241,QM6815065421,19-09-2025,1103.83,Miscellaneous
37452288,LK2471927059,19-09-2025,3072.98,Travel booking
37451410,YQ6691172102,19-09-2025,345.23,Restaurant bill
37451223,SJ5603146315,18-09-2025,599.04,Electronics
37451693,YL9132474359,19-09-2025,36.46,Restaurant bill
37451645,CZ5091157877,18-09-2025,2341.37,Electronics
37451722,ZL5306500055,19-09-2025,4734.14,Utility payment
37451176,VA1969420846,18-09-2025,723.95,Electronics
37451015,ZQ1979512976,18-09-2025,2406.15,Online shopping
37451692,OF3282656094,18-09-2025,1585.05,Travel booking
37451990,FX5728865437,19-09-2025,2099.24,Miscellaneous
37452275,OV6644372849,19-09-2025,4758.97,Restaurant bill
37451625,BJ2785527497,19-09-2025,1676.43,Utility payment
37451238,PV9513039006,19-09-2025,3613.59,Medical expense
37451681,LV3229304170,19-09-2025,4559.27,Electronics
37451497,OX1980115142,18-09-2025,3173.11,Restaurant bill
37451045,KA3456529864,18-09-2025,3944.33,Travel booking
37452008,WX4084351648,19-09-2025,648.03,Travel booking
37451229,HA5377068210,18-09-2025,800.77,Subscription
37451057,CZ2239236641,18-09-2025,1821.4,Subscription
37451099,MP2087225907,18-09-2025,4712.28,Travel booking
37451986,ZB6314199359,19-09-2025,4602.25,Electronics
37452032,UR4725348921,19-09-2025,283.95,Miscellaneous
37452236,QI1505463642,19-09-2025,2870.25,Medical expense
37452368,TH8391032325,19-09-2025,1913.95,Subscription
37452249,PP4113354764,18-09-2025,2934.96,Electronics
37452357,ZM8451040516,18-09-2025,2590.23,Subscription
37451415,VO6814297655,18-09-2025,897.77,Restaurant bill
37451453,KB2204821284,18-09-2025,4381.88,Electronics
37451443,MT2598930668,19-09-2025,4570.4,Utility payment
37451410,AK1911557627,18-09-2025,963.42,Travel booking
37451025,DA0947032772,19-09-2025,478.91,Subscription
37451855,MW8192146057,18-09-2025,649.3,Miscellaneous
37451168,GF8683879418,18-09-2025,3123.51,Grocery purchase
37451149,ZF7465876075,18-09-2025,4466.48,Fuel recharge
37452451,LA5669435667,18-09-2025,3968.95,Online shopping
37452144,CL8378268638,18-09-2025,68.95,Electronics
37451979,AP6524568433,19-09-2025,3136.84,Fuel recharge
37451012,XF4452943687,18-09-2025,2670.97,Miscellaneous
37451178,MX1376697890,19-09-2025,1802.9,Fuel recharge
37452098,EK1434534439,18-09-2025,3127.36,Electronics
37452109,UY9783922414,18-09-2025,56.97,Electronics
37452068,OJ5259839552,18-09-2025,1504.8,Utility payment
37451792,FS9373699895,18-09-2025,4446.21,Restaurant bill
37451698,YU1894034181,19-09-2025,2331.08,Grocery purchase
37451044,ZB5109374947,19-09-2025,3940.35,Restaurant bill
37452213,FN2141643929,18-09-2025,4639.77,Subscription
37452046,KX3211623217,19-09-2025,922.27,Online shopping
37451032,MI1551197733,19-09-2025,4514.56,Online shopping
37451714,IA6077819523,18-09-2025,2263.15,Medical expense
37451166,AA6174875883,18-09-2025,4070.3,Travel booking
37451091,MN2642373213,18-09-2025,4348.6,Miscellaneous
37452022,EE7657636503,18-09-2025,491.86,Medical expense
37451270,SP1699730479,19-09-2025,3236.41,Online shopping
37451546,BW6658584233,18-09-2025,823.42,Grocery purchase
37452026,JL5485994579,19-09-2025,1285.32,Travel booking
37452259,CE5762184856,18-09-2025,459.49,Restaurant bill
37452216,NY8797499444,19-09-2025,4658.26,Fuel recharge
37452222,TF6473550301,18-09-2025,1773.62,Subscription
37452308,ST8606462681,19-09-2025,3380.33,Electronics
37451320,PH4703746567,19-09-2025,4391.81,Fuel recharge
37452361,UO2044606830,19-09-2025,1196.46,Utility payment
37452210,DB2176450269,18-09-2025,2956.41,Electronics
37451085,SD6884211876,18-09-2025,746.08,Grocery purchase
37451645,WY5716263814,18-09-2025,182.38,Utility payment
37451845,RG9344356973,19-09-2025,2195.6,Subscription
37451960,IF6636749419,18-09-2025,3001.77,Medical expense
37452060,EC9578506584,19-09-2025,44.12,Grocery purchase
37451971,WF6846214325,18-09-2025,4977.16,Utility payment
37451158,CM6581448204,19-09-2025,4944.57,Travel booking
37451098,MS8351280882,18-09-2025,2834.19,Restaurant bill
37451849,LU4430633392,19-09-2025,3802.73,Medical expense
37451210,TW1455812729,18-09-2025,3467.65,Online shopping
37452316,CC8600130556,19-09-2025,1966.25,Electronics
37451723,ZI1197799564,18-09-2025,4829.61,Fuel recharge
37451357,KR0112871958,19-09-2025,4405.75,Online shopping
37452399,DG9854922447,18-09-2025,1993.06,Grocery purchase
37452043,AP3008963172,19-09-2025,3126.95,Grocery purchase
37451721,XA0386385546,18-09-2025,2088.45,Fuel recharge
37451196,MF7602704812,19-09-2025,3315.64,Miscellaneous
37451395,RE6965073029,19-09-2025,1762.82,Travel booking
37452251,QD5634508187,19-09-2025,795.92,Subscription
37452428,SZ9248896456,19-09-2025,1160.4,Subscription
37452137,EF6057734425,18-09-2025,3444.35,Medical expense
37452325,GW1288816804,19-09-2025,1546.28,Medical expense
37451832,WR5991523835,19-09-2025,3940.52,Travel booking
37452087,EY1410092555,18-09-2025,1079.38,Travel booking
37452378,OE4061252294,19-09-2025,552.44,Grocery purchase
37451714,SP7079355615,18-09-2025,2752.77,Utility payment
37451484,BN6582721815,18-09-2025,3650.31,Medical expense
37451715,CS3045432366,18-09-2025,902.89,Online shopping
37452001,RQ6224152492,19-09-2025,3432.85,Grocery purchase
37452138,TR4048139849,18-09-2025,2920.78,Travel booking
37452433,IZ4468532526,19-09-2025,829.29,Grocery purchase
37451593,LE2539321617,18-09-2025,2535.61,Online shopping
37451140,PD4729266461,19-09-2025,2979.36,Grocery purchase
37452020,ZY7456552415,18-09-2025,2222.01,Utility payment
37451309,WD3592792105,18-09-2025,2909.51,Fuel recharge
37451965,JI2607838788,19-09-2025,4649.25,Subscription
37452147,FM0957043778,19-09-2025,1438.29,Electronics
37452114,PI1655873939,19-09-2025,3096.47,Restaurant bill
37451319,PV8636238356,19-09-2025,2838.01,Utility payment
37451866,IK5419006375,19-09-2025,505.11,Subscription
37451786,VF2255022287,18-09-2025,4079.51,Miscellaneous
37451633,FM1705705215,18-09-2025,4450.55,Miscellaneous
37451842,ZZ3002673750,19-09-2025,4400.35,Restaurant bill
37451189,BP2838421849,19-09-2025,2232.96,Grocery purchase
37451549,BP5567625412,18-09-2025,3599.98,Restaurant bill
37451994,XC2691548331,19-09-2025,293.33,Medical expense
37451064,RF2561249447,19-09-2025,2570.55,Utility payment
37452050,NK8299870637,19-09-2025,976.01,Medical expense
37451930,XO1047268038,18-09-2025,177.68,Miscellaneous
37452126,VC3756942802,18-09-2025,4832.04,Medical expense
37452447,TL1740342959,18-09-2025,3782.73,Subscription
37452279,PH0598098464,19-09-2025,2236.58,Utility payment
37451158,DB7786136037,18-09-2025,2339.59,Subscription
37452158,TI9802416924,19-09-2025,21.51,Grocery purchase
37451346,IH6081356693,18-09-2025,4971.79,Travel booking
37451544,ZL1538475015,18-09-2025,2646.41,Restaurant bill
37452492,XU7551398736,19-09-2025,4143.7,Fuel recharge
37451916,IA9124891908,19-09-2025,2121.1,Restaurant bill
37451727,JH6139168304,18-09-2025,3487.16,Travel booking
37451774,FB8763141700,19-09-2025,2778.99,Fuel recharge
37452301,SL2984695614,18-09-2025,1458.52,Fuel recharge
37452455,GA5251503632,18-09-2025,988.69,Utility payment
37451699,HB6529550310,18-09-2025,2713.07,Miscellaneous
37451510,YY7837398376,19-09-2025,148.39,Utility payment
37451867,YN0749492887,19-09-2025,2350.55,Online shopping
37451766,BW8791253703,18-09-2025,2429.57,Utility payment
37451664,ZH3251192828,19-09-2025,3163.11,Travel booking
37452271,QJ2542277691,19-09-2025,4502.94,Subscription
37451826,IV5435307778,18-09-2025,2436.15,Restaurant bill
37451862,YC6882047203,18-09-2025,2933.08,Restaurant bill
37451978,TI9747073881,19-09-2025,1799.99,Utility payment
37451706,FZ1947590037,19-09-2025,1757.43,Travel booking
37451767,BH9241084118,18-09-2025,237.13,Fuel recharge
37451003,OD3700966020,19-09-2025,643.4,Utility payment
37451697,AI8625675077,18-09-2025,3517.82,Fuel recharge
37451898,DD6439375516,19-09-2025,459.3,Subscription
37451654,NK7408236675,19-09-2025,2472.14,Subscription
37451042,HP9821001627,18-09-2025,4589.22,Medical expense
37452073,UW8133389191,18-09-2025,473.95,Electronics
37451374,WB3023217263,18-09-2025,1036.4,Grocery purchase
37451524,TY2491690077,19-09-2025,4486.76,Miscellaneous
37451337,PV4659056429,18-09-2025,2883.78,Utility payment
37452447,ME4202762347,19-09-2025,2990.17,Fuel recharge
37451728,DS4068723445,19-09-2025,972.5,Miscellaneous
37452468,VO4499969110,18-09-2025,1546.67,Subscription
37451202,QZ6441498759,18-09-2025,2892.19,Grocery purchase
37451377,QF3684054046,19-09-2025,2978.45,Utility payment
37451501,FE0405765822,18-09-2025,3925.12,Miscellaneous
37451144,QF1398136029,18-09-2025,3927.21,Grocery purchase
37452272,TN7906032266,19-09-2025,1637.23,Subscription
37452448,KS6542496447,19-09-2025,1779.5,Medical expense
37451426,MA8686408376,19-09-2025,704.88,Utility payment
37452459,MP5539361906,18-09-2025,412.8,Miscellaneous
37452249,QY0464360617,18-09-2025,2118.94,Miscellaneous
37451445,OU8315963132,19-09-2025,2621.51,Utility payment
37451636,OW7091316343,18-09-2025,712.94,Subscription
37452136,IV7695264974,19-09-2025,3637.55,Fuel recharge
37451316,LL8572629366,18-09-2025,2166.62,Fuel recharge
37451251,TS9087100114,18-09-2025,2855.84,Medical expense
37451633,ZF2791108605,19-09-2025,112.3,Restaurant bill
37451680,LZ7935431424,19-09-2025,1273.81,Grocery purchase
37451798,NI5323116032,18-09-2025,2163.31,Travel booking
37451419,GE4807752251,18-09-2025,4860.53,Travel booking
37452339,FQ8209473544,19-09-2025,799.51,Online shopping
37451713,EU9065302446,19-09-2025,1739.55,Electronics
37451149,YK4708134268,19-09-2025,2435.79,Grocery purchase
37451405,LK7012386993,18-09-2025,1649.86,Restaurant bill
37451581,XZ6172142935,18-09-2025,655.46,Travel booking
37451019,NE2393612934,19-09-2025,3412.36,Online shopping
37451116,GW0132109214,19-09-2025,2794.21,Utility payment
37452478,IE6099030391,19-09-2025,1762.24,Miscellaneous
37451034,LA2721839498,18-09-2025,4571.04,Fuel recharge
37451652,UM8473642352,19-09-2025,4255.87,Restaurant bill
37451141,JG7450192283,19-09-2025,2439.02,Restaurant bill
37451551,OR1117178579,19-09-2025,3555.33,Medical expense
37452345,KE6053863398,18-09-2025,4920.63,Travel booking
37452123,OG2135377650,18-09-2025,1719.48,Electronics
37452159,GJ2431702768,18-09-2025,4048.69,Fuel recharge
37451420,UL1746160733,19-09-2025,1993.75,Travel booking
37452148,UO6711120256,19-09-2025,3119.18,Electronics
37451821,FZ6224312995,18-09-2025,4687.74,Utility payment
37451967,KH2657480439,18-09-2025,1535.08,Electronics
37452072,MI7008850759,19-09-2025,3226.62,Restaurant bill
37451371,OS6278152667,18-09-2025,4955.31,Utility payment
37452435,KP3857341608,18-09-2025,4287.75,Electronics
37451957,TO3714861556,19-09-2025,3621.57,Fuel recharge
37452487,AG3377879758,18-09-2025,4985.14,Utility payment
37451597,UF4434063266,18-09-2025,4143.66,Utility payment
37451852,YP5522715823,18-09-2025,4643.09,Miscellaneous
37451175,BN8008056672,19-09-2025,2946.89,Online shopping
37451007,ZC6183007390,19-09-2025,4036.05,Fuel recharge
37452045,RZ6453231814,18-09-2025,639.69,Fuel recharge
37451029,MT8722028036,18-09-2025,4971.78,Electronics
37452284,XP9244037687,19-09-2025,4413.23,Medical expense
37452475,BR4306961535,18-09-2025,788.63,Travel booking
37452309,YJ4262956773,19-09-2025,4743.26,Electronics
37452140,ZQ8357049914,19-09-2025,2970.87,Electronics
37452197,MH1466627446,19-09-2025,3110.45,Medical expense
37451021,KY1866475927,18-09-2025,4590.14,Fuel recharge
37451247,AB1963853645,19-09-2025,2509.5,Travel booking
37451470,GO3611780469,18-09-2025,1581.38,Travel booking
37452410,GL4101776586,19-09-2025,4952.46,Miscellaneous
37451354,BJ4150726053,19-09-2025,1299.75,Medical expense
37451287,GX7610269989,18-09-2025,184.42,Miscellaneous
37451064,BD8034406663,18-09-2025,1721.72,Subscription
37452467,MS1276237865,18-09-2025,131.08,Medical expense
37452031,KU7872901918,18-09-2025,34.39,Electronics
37451635,JH0042915900,18-09-2025,4091.16,Restaurant bill
37452209,LL3281268817,19-09-2025,469.96,Grocery purchase
37451423,XT0088433239,18-09-2025,4353.92,Miscellaneous
37451087,GF8339449259,18-09-2025,373.25,Online shopping
37451753,KI4733099392,19-09-2025,760.16,Restaurant bill
37451346,ZI6986643231,19-09-2025,4020.97,Utility payment
37451432,YA7053325214,18-09-2025,3585.5,Medical expense
37452418,AI4656982925,19-09-2025,1520.42,Medical expense
37451046,PS5320057199,19-09-2025,1009.81,Medical expense
37452497,BP4349236222,19-09-2025,1701.52,Subscription
37451195,FZ5171679730,18-09-2025,3402.44,Grocery purchase
37452162,AH1227754578,19-09-2025,533.38,Miscellaneous
37451201,XA7847578786,18-09-2025,1542.4,Electronics
37452499,NJ2587323805,19-09-2025,1498.61,Grocery purchase
37451591,DR8937088585,19-09-2025,1867.86,Utility payment
37451801,US3718643066,19-09-2025,2434.9,Medical expense
37451482,OK3479854903,18-09-2025,4803.67,Utility payment
37452408,QS4053354914,18-09-2025,345.58,Fuel recharge
37452099,ZE2869439375,18-09-2025,1447.3,Utility payment
37451760,KC5051742397,18-09-2025,1297.03,Medical expense
